"","topics","Griffiths2004","CaoJuan2009","Arun2010","Deveaud2014"
"67",34,-679478.999348235,0.0340788561931494,1419.44300307518,2.43137297787973
"68",33,-678947.886871701,0.0325626122101433,1427.29932147162,2.44557607439445
"69",32,-679786.815830155,0.0342151560307755,1450.01949920526,2.46306110367755
"70",31,-681028.531861149,0.0353070341944231,1460.90851199186,2.45062154717082
"71",30,-682680.625809874,0.0351018097072306,1474.2608803167,2.46730322030741
"72",29,-686086.5205919,0.0354836050386337,1492.02412716967,2.46837047328589
"73",28,-689416.647703916,0.0417719299522228,1524.62786620502,2.45036806104061
"74",27,-694069.520359234,0.0420063171067105,1534.77003073125,2.45212245830124
"75",26,-694390.409741984,0.0418071895106917,1554.86133260538,2.47472479408549
"76",25,-695165.511375006,0.0432717069245858,1570.39717546079,2.44737181670088
"77",24,-700650.3242587,0.0445595268002791,1599.93377696387,2.47448852081872
"78",23,-704777.756588359,0.0535029668577364,1629.63096310665,2.44100934906365
"79",22,-711229.055999003,0.0465583160437314,1639.30099863698,2.45510372269033
"80",21,-710420.033517448,0.0528804531366634,1672.97718899078,2.45860169087558
"81",20,-716613.404343257,0.0506138070086736,1684.50729149532,2.46067311980008
"82",19,-721957.364652469,0.0543200655110431,1715.473956556,2.44749386815493
"83",18,-720450.179293612,0.058029268551876,1751.27771704771,2.44034843588368
"84",17,-723721.853326292,0.0632250094203411,1783.19151012596,2.43795995730319
"85",16,-729571.783625582,0.0649337228798018,1809.13824619706,2.45378794869051
"86",15,-740290.921097335,0.0719676007702508,1845.40664575185,2.40196100840854
"87",14,-744510.668263277,0.0701664389680913,1868.63116622556,2.42349414011348
"88",13,-749895.254941415,0.075085483695859,1899.25381349745,2.3962345432012
"89",12,-755198.007705544,0.0786846749847176,1938.12057222915,2.38465201401668
"90",11,-767350.112327688,0.0889647077181648,1982.09659293807,2.35690008297774
"91",10,-767875.631127869,0.0969953250186182,2028.95667432804,2.347340415714
"92",9,-783805.278337189,0.108813815122487,2086.3555933644,2.30856256215921
"93",8,-789712.161258324,0.130041621578187,2151.44771909579,2.24700988837315
"94",7,-802709.581209783,0.135773823476283,2209.91186432647,2.20207091743621
"95",6,-814640.734480977,0.192346217815385,2301.22006855908,2.08447631374886
"96",5,-827139.852375904,0.19612585908891,2380.39874803298,2.0731125411394
"97",4,-848051.948916423,0.266164704746939,2503.19827607818,1.8865817914517
"98",3,-869268.068864877,0.338279766233487,2635.30185234016,1.68697457435395
"99",2,-898505.89422332,0.409459416580285,2809.50346301965,1.45175708052729
